class,tweet_en_clean
1,Why you let these hoes tear what we had right apart
1,Why you shouldnt eat pussy unless you love her
1,Why you stressin bout a bitch
1,Why you talking to hoes about bro nem 128548
0,Why you think all these niggas end up with all these kids Fucking ugly bitches
1,Why you worried bout that other hoe Cuz that other hoe aint worried bout another hoe
2,Wicked Oreo
1,Wifey had the hoes back then 128514128514
2,Will Hillary 8216dodobird8217 Be Dems 2016 Candidate To Take Over Obamas Job As US Prez DoG via
2,Will be interesting to watch how Interlagos grips in this weekend F1 cars basically the guinea pigs for WEC later this month
1,Will entertaining the hoes smh
1,Will you sell that pussy for me
1,Will8217s tweets scream 8220Look at me I8217m a pansy ass bitch8221 like 5 of the 7 days in a week
1,Wilson a hoe he said that shit 2 years ago
1,Winking emoji Im about to fuck her right in the pussy
1,Winn Dixie is for real niggaz publix is for pussies
1,Winter time walking is no hoe ctfu
1,Winter weather gon have a niggah in his feelings 128544128532128527128554128149
1,Wintertime Bout to turn the grind back on Dont spent enough money wit u niccas
1,Wish would stop being lazy and be a little rebellious Come to Indy bitch titz misses you
0,Wish I coulda said more to tonight Good seeing you fag 128540
1,Wish I got hoes like James Bond
1,Wish I would let you dig in my pockets God bless you w breath in your body Lazy ass bitch get up start grinding
1,Wish i had a bad bitch tonight where they at
1,Wish theyd teach Tracee all chihuahuas do that squinty eye shit I think its hilarious
1,With a pussy mullet
2,With birds ill share this lonely view
1,With my best bitches
1,With my partner in crime riri22barbie yesss 128128 bitch stole my look Hah vegasqueens ladykimora 128139128139
1,With no babymama drama side hoes all that just fa me n only me
2,With the birds i share this lonely view
1,With the bitches 128109128111 128139128168
1,With yo twatching ass bitch
2,Without serge the bird chirps The sun burns the grass grows the world turns The moon glows the river flows But I die without serge
1,Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job keep on hoeing
1,Wiz khalifa was the most influential rapper in my era We seem to forget all the trends this nigguh started
1,Wiz lost his bitch to this nigga aint no weed in the world strong enough to help him get over that
1,Wiz need to go back to the yeahhhhhhh bitch OKKKK wiz
1,Wiz thought he could turn his hoe into a house wife SHEDONTBELONGTOYOU SHEBELONGSTOTHEWORLD
1,Wizard turned into a hoe after a break up
1,Woke up cold thenna bitch n stomach on Flat fr 128514128514128514
1,Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes Peezy
1,Woke up feeling like a bitch Gonna stop acting like a bitch over some weak shit and focus on myself now Its me time bruh
1,Woke up the next morning like why in THEE FUCK did i donate my cheese to these skank hoes 128532
1,Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy Yeah fuck all you hoe ass niggas
1,Woman have staring problems just as much as menTalking all this mumbo jumbo about menI just give them retarded faces or ignore them
1,Women cant do something called live lifeApparently thats being a hoe
1,Women stay bragging about their mans penis and wonder why your friend fucked himsmh silly silly hoe
1,Women use niggas all the time for monetary purposes and gain if a bitch wanna buy me some sneakers I aint turning shit down
1,Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about this could be us bitch die
0,Women who are feminist are the ugly bitches who cant find a man for themselves
2,Wont catch me sneak dissing thats fo the birds
1,Wont step dad me hoe Lol
2,Woot Yankees completed their sixth series sweep of the season and fourth at home
1,Word And pussy RT And snacks Ladies keep beer cont
1,Word to Ray Rice RT 8220 if I marry you aint gone be no divorces bitch only way outta this is in a box or in handcuffs8221
2,Word to my bird
1,Word up doe GM RT Good morningits a celebration bitches
1,Word But what r Dms RT A twitter crush is some bitch shit Man up enter her Dms bruh
1,Words for my single niggaz out here too many bad bitches better than the last so never sweat a chick man they confused and thats ok
1,Work nigga fuck work Its Friday bitches fuck Friday All about Saturday Tomorrow will be epic
1,Work be having a bitch enervated and shit
1,Work is such a bitch right now
1,Work out hoe
1,Work right now is bitch
2,Working Saturday is for the birds FML
1,World War Z is on Netflix yasssss bitch yasssss
0,Worlds biggest faggot lol
1,Worst shit ever mayo already trash and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash
2,Would you be interested in some eggplant twerk on me
1,Would you drink with a nigguh Do you smoke weed
2,Would you rather be a monkey or a gorilla 8212 Neither theyre both hairy But if I had to choose a monkey They
1,Wouldve liked some more backup but I can handle myself against a gang of retards
1,Wow thats a stupid bitch 128514128514
1,Wow I swear Im gonna cunt punch you
1,Wow fucken Bradley sucks ass And his coach said this niggah can play for Barcelona hahahahahaha
1,Wow my cuzin dont like lil snupe this niggah trippin
1,Wow my dad just racked me what a fag
2,Wow redskins dont want this
2,Wow Charlie Strong is cleaning house Might be upwards of 10 released before he is done
1,Wow the whiggers at the Tea Party Nation banned me I didnt even use any bad words Maybe my racist founding father quotes did it
2,Wow No yellow yet Pagenaud and Marco screwed Maybe no yellow coming
1,Wow RT So THIS is why big titties were slandered today128545 U bitch Stop the bullshit
1,Wowwww this bitch is so ratchet holy crap
1,Wrote the absolute worst paper of my life last week and still got a B Gotta love taking freshman English retards
1,Wtf I look like lying about knowing a bitch for If I dont know the hoe I dont know the hoe TF its SIMPLE 128529
1,Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame
1,Wtf bitch
1,Wtf for real now all these stupid bitches are cutting over some kid smoking pot I can guarantee over half of them smoke pot themselves smh
1,Wtf Show me the hoe facts
1,Wtf 3 days 3 nights If I go another day all I know is im going ape shit
1,Wussup pussies ImBack NewTwitter
1,Wut a bitch
1,Xavier a hoe he never lookin out
1,Y Rick such a weak hoe n this season Not a good look fam
1,Y se acab243 Mexico wins 30 Thats my team bitches 1008465039128154 VIVAMEXICO
1,Y u a bitch doe
1,Y8217all saying you wouldn8217t eat her pussy More for me
1,Yall Mfs better believe in karma That bitch oh so real
1,Yall all some hoes
1,Yall be cool out there in that cold chasing them hoes 999665039
1,Yall be giving the pooest bitches so much hype stop it
1,Yall be letting ya side bitches in the house yall trippin
1,Yall bitches FAKE 128514128557
1,Yall bitches be coming up with some dumb shit What the fuck is fleek 128529
1,Yall bitches better stop the madness
1,Yall bitches need to sandos
1,Yall bitches wanna be so different and yall really so basic128553128553128553
1,Yall bitches want a good dude but cant be real at all then want to blame them for their reaction to your bullshit Grow the fuck up
1,Yall can have Skylar Diggins looks like a tranny to me
1,Yall can have these so called bad bitches Im looking for a nerd like Rocky Balboa had
1,Yall can say Imma make it way farther than youall you want but aye Im gonna have fun bitch so SUCK A DIIICCCKKK
1,Yall dumb bitches out here FUCKING UP
1,Yall entertained by these bitch az niggas hitting women Smh Who raised you
1,Yall folks basic ya parents both racist Im lawyering these hoes out here beatin cases
1,Yall hoes believe anything though
1,Yall hoes broke be stealing from the mall but be flexing
1,Yall hoes dont need a valentine Yall need Jesus
1,Yall hoes love everyday
1,Yall hoes nasty letting any body hit an eat yall out smh
0,Yall hoes really get mad cause a nigga dont want cha
1,Yall hoes so ugh
1,Yall know what Im thankful for Ya bitch lmaoo my sister funny
1,Yall lonely ass bitches sure do give out a lot of relationship advice
1,Yall men need to watch these cream pies bitches be having yeast infections on a 7 day monistat treatment Know the difference
1,Yall motha fuckas best love my foam party in July This shit is already a bitch
1,Yall niggas aint talking bout nothin Not a thang not a not a thang hoe
1,Yall pussy ass niqqa need to make some moves get up there 128524999265039
1,Yall really risk ur lives weaving in out of traffic traveling thru two counties for some pussy
2,Yall saw how mad that little chunky boy was He wouldnt even let his dad touch him bruh lmao
2,Yall sleep on Shy Glizzy 128564 Young Jefe128520
2,Yall suck on flappy bird
1,Yall think would call my daughter a nigger
1,Yall trying to use The Lord to sell pussy on this corner I already know
1,Yall tweet the same shit everytime I get back on this bitch
1,Yall wake tf up Yall are pussies its summer time turn tf up
1,Yall weird on here Fake hoes for attention
2,YES NO RT Will YOU buy the new Caramel Apple flavor of Oreos
1,YMCMB always get caught up with strippers Tyga actually had a child with one Niggas get rich a buy bitches
1,YOU and them bitches that you came wit
1,Ya bitch aint bad nigga u aint got no taste
1,Ya bitch basic if she trippin off your social networks profiles
1,Ya bitch choosin
1,Ya bitch got my dirty pistol in her crib uoeno it
1,Ya bitch pussy good I aint heard it I been in there 128540128541128541128540
